bid,longitude,latitude,hours,lid,name,address,postalCode,stars,reviewCount,isOpen
tQtasVokB4tqidnL2LPv7A,110.9086585,32.22303156,"{Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:11:3021:0,Saturday:11:3021:0,Sunday:11:3021:0}",606,Locale Neighborhood Italian,60 N Alvernon Way,85711,4,205,1
dh0kY6e4UTyomZ5bytb9ag,75.129436,40.171316,"{Monday:0:00:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:020:0,Saturday:11:00:0,Sunday:11:023:0}",264,PJ Whelihan's Pub + Restaurant  Horsham,101 Easton Rd,19044,3.5,46,1
tjgWLwtstmJ9fuSHFJASWQ,110.713692,32.044667,"{Monday:10:3016:0,Tuesday:10:3020:0,Wednesday:10:3020:0,Thursday:10:3020:0,Friday:10:3021:0,Saturday:10:3021:0,Sunday:10:3016:0}",617,Bowld,"13160 E Colossal Cave Rd, Ste 100",85641,4,45,0
dXCHtPZ7VdAM98QS_JRksg,90.2341854,38.6088503,"{Monday:0:00:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0,Sunday:11:015:0}",557,Crafted,3200 Shenandoah Ave,63104,4,171,1
u401RMGQdF4N5Q6omN385A,75.29689615,40.3639105,"{Monday:9:3020:30,Tuesday:9:3020:30,Wednesday:9:3020:30,Thursday:9:3021:0,Friday:9:3021:0,Saturday:9:3021:0,Sunday:10:020:30}",443,Subway,523 Constitution Ave,18944,4,7,1
SPGFnlX6szNWtfvy04RBw,116.2026668,43.6160672,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0}",54,Shige Japanese Cuisine,"100 N 8th St, Ste 215",83702,3.5,137,0
a1ubUzKI23pzTZNvMXU92w,86.7284543,36.0863461,"{Monday:12:021:0,Tuesday:12:021:0,Wednesday:12:021:0,Thursday:12:021:0,Friday:12:021:0,Saturday:12:021:0,Sunday:12:021:0}",393,Al Rasoul Restaurant & Market,367 Elysian Fields Rd,37211,4,13,1
Yz6l_89pq3DPlQz8nVckA,86.18388585,39.78513637,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:15:021:0}",272,PB & J Factory,1220 Waterway Blvd,46202,4.5,16,1
gIv2NpZcFgZZoZL7nVDRpA,86.1289205,39.9781479,"{Monday:0:00:0,Tuesday:11:017:0,Wednesday:11:017:0,Thursday:11:017:0,Friday:9:014:0,Saturday:11:017:0,Sunday:11:016:0}",83,Joe's Next Door,"111 W Main St, Ste 110",46032,5,57,1
kNzM8e6clShgKUBZRZ1mrw,82.6379292,28.1924954,"{Monday:8:020:0,Tuesday:8:020:0,Wednesday:8:020:0,Thursday:8:015:0,Friday:8:020:0,Saturday:8:3018:0}",602,Freshii,C10610710 State Rd 54,34655,4.5,19,0
luOnXyYlRJUIPEC4PnaO9w,86.853789,36.150691,"{Monday:11:019:30,Tuesday:11:019:30,Wednesday:11:019:30,Thursday:11:019:30,Friday:11:020:30,Saturday:11:020:30,Sunday:11:014:30}",393,Stone House Q,333 54th Ave N,37209,4,37,0
Y54SPI5_hXZ2t_7pOqO_g,86.293314,39.777804,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:01:0,Saturday:11:01:0,Sunday:12:023:0}",272,Billy O'Neals,7445 W 10th St,46214,4,31,1
ySvCmFrQyduqO6WUZX4ORA,75.00644,40.21743,"{Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:11:3022:0,Saturday:17:022:0,Sunday:15:021:0}",475,Uva,1040 2nd St Pike,18954,4,97,1
ft6I8fOrKQtVdM_trVXk8A,90.1101383,29.9348227,"{Monday:12:021:0,Tuesday:12:021:0,Wednesday:12:021:0,Thursday:12:021:0,Friday:12:021:0,Saturday:12:021:0}",399,Origami,5130 Freret St,70115,3.5,217,1
G6woICjwtJIbYHc6xatqfw,86.667304,36.144447,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",393,Waffle House,556 Donelson Pike,37214,3.5,78,1
Al2YIlvkieMwo5hW_ZBgBA,82.7247772,28.0682737,"{Monday:16:020:0,Tuesday:16:020:0,Wednesday:16:020:0,Thursday:16:020:0,Friday:16:021:0,Saturday:16:021:0,Sunday:16:020:0}",430,Mystic Fish Seafood Grill & Bar,3253 Tampa Rd,34684,4.5,370,1
FLGV5DeWXgFeMXeSbcsXwQ,82.42930691,28.05403559,"{Monday:16:00:0,Tuesday:16:00:0,Wednesday:16:00:0,Thursday:16:00:0,Friday:16:00:0,Saturday:16:00:0,Sunday:16:00:0}",579,EAST!,2701 E Fowler Ave,33612,4,39,0
8xhrvFkGFhq15jyBE3bkg,82.7963561,27.9825157,"{Friday:10:3022:0,Saturday:10:3022:0,Sunday:12:018:0}",111,Homestyle Barbecue,1701 N Fort Harrison,33755,5,42,1
w6MkrKwuc3R8rmR4KLl1Ww,75.0437057,40.0404044,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:00:0,Saturday:11:00:0,Sunday:12:022:0}",445,Jean's Pizzeria & Grill,3252 Ryan Ave,19136,3.5,28,1
BzRGo0xHpUp1lxKFYdw1A,113.5029438,53.570371,"{Monday:11:016:30,Tuesday:11:016:30,Wednesday:11:016:30,Thursday:11:016:30,Friday:11:016:30}",163,Ernest's Dining Room,118 Avenue 106 Street,T5G,4.5,13,1
DztQEVVFbwhUkiO5umi5Q,90.1936066,38.6271811,,500,Joe's Chili Bowl at the Terrace View,808 Chestnut,63101,2.5,25,0
1Jo4UC0YNPoPm9Gfur8tQA,119.7810549,39.57765653,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",569,McDonald's,140 W 1st Ave,89433,1,39,1
5ItU9P3LcOwGJzSGgzs1KQ,86.5143791,36.1904357,"{Monday:0:00:0,Tuesday:7:018:0,Wednesday:7:018:0,Thursday:7:018:0,Friday:7:014:0,Saturday:7:3021:0,Sunday:7:3015:0}",385,Ready Teddy's,1400 N Mt Juliet Rd,37122,4,14,1
TPR6xwzHmFiIfJgY8BTncw,74.734101,39.853424,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:3022:0}",576,Pizza206,1529 Route 206,8088,4,26,1
Yaa51ahTGik2qUkSTeuIg,85.9947605,39.897536,"{Monday:0:00:0,Tuesday:16:3021:30,Wednesday:16:3021:30,Thursday:16:3021:30,Friday:16:3022:0,Saturday:12:022:0,Sunday:12:021:30}",272,Tomo Japanese Restaurant,9803 Fall Creek Rd,46256,4.5,60,1
N2kA58GOL3ggKWaG0Vgrdw,75.4645287,40.2608332,"{Monday:10:022:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:022:0,Saturday:10:022:0,Sunday:11:021:0}",509,Perkiomen Pizza & Pasta,800 Main St,19473,3.5,22,0
utJRw1T1_zjBuCIFFIbew,90.30773565,38.63836095,"{Monday:11:01:30,Tuesday:11:01:30,Wednesday:11:01:30,Thursday:11:01:30,Friday:11:01:30,Saturday:11:01:30,Sunday:11:00:0}",500,Sasha's,706 De Mun Ave,63105,4,264,1
9ik4zu2353HJu9QMrVzOiQ,86.7875652,36.15612893,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",393,McDonald's,1201 Broadway,37203,1.5,73,1
ZFXvC4VYU1U4jzVozqNUg,86.1822357,39.9123093,"{Tuesday:7:015:0,Wednesday:7:015:0,Thursday:7:015:0,Friday:7:015:0,Saturday:8:014:0,Sunday:8:014:0}",272,Le Nectar,1228 W 86th St,46260,4,11,0
kpF8q97b2MDjmnJl74A1Q,82.4268442,28.0566179,,579,Sa Ri One Kitchen,11842 Bruce B Downs Blvd,33612,4.5,17,1
UW67lMUDCrun5PgWMMd68Q,82.77924555,27.89408326,"{Monday:10:300:0,Tuesday:10:300:0,Wednesday:10:300:0,Thursday:10:300:0,Friday:10:300:0,Saturday:10:300:0,Sunday:10:300:0}",308,Pollo Tropical,10150 Ulmerton Rd,33771,2,19,0
L_NLFZ1Xdc38f7R85lhZQ,74.7787594,40.257878,"{Monday:8:022:0,Tuesday:8:022:0,Wednesday:8:022:0,Thursday:8:022:0,Friday:8:022:0,Saturday:8:022:0,Sunday:8:022:0}",173,"Legend Subs, Wings & Kababs",1672 Pennington Rd,8618,3.5,19,1
oNDzbB73ipPBNbICtJquHw,86.12134493,39.87547372,"{Monday:0:00:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:10:023:0,Sunday:10:021:0}",272,Sahm's Place,2411 E 65th St,46220,4,163,1
Rmr_kEVZGzIqzLRjWsmPA,75.614914,40.243644,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",465,Wawa,1520 E High Street,19464,2.5,6,1
2vsHDnVOwO54rKCt1An3pA,74.8710396,40.2218871,"{Monday:10:022:30,Tuesday:10:022:30,Wednesday:10:022:30,Thursday:10:022:30,Friday:10:023:0,Saturday:10:023:0,Sunday:10:3022:30}",687,Villa Rosa Italian Restaurant,661 Heacock Rd,19067,3.5,63,1
rEAuQkO9d5sYXToHRuHjkg,86.3573531,39.61647499,"{Monday:10:3021:30,Tuesday:10:3021:30,Wednesday:10:3021:30,Thursday:10:3021:30,Friday:10:3022:0,Saturday:10:3022:0,Sunday:11:3021:30}",373,Dairy Queen,110 Fields St,46158,2,10,1
zp2q74KG6d7CTsRWYrTecA,113.4979649,53.5184167,,163,Remedy Café,10404 Whyte Avenue NW,T6E 2A2,3,39,0
BZkgqFORyik4XgPpqRtjLw,116.2010109,43.6150877,"{Monday:0:00:0,Tuesday:7:3014:0,Wednesday:7:3014:0,Thursday:7:3014:0,Friday:7:3014:0}",54,Bridge Cafe,123 N 6th St,83702,4.5,6,0
JtR478zXyjJn0tbGUn7yQ,82.4749859,27.949706,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0,Sunday:11:020:0}",579,NoHo Junction,1500 W Cass St,33606,4,18,1
43hwrYgmxo2zJyyLZfEp6w,82.679822,27.791482,,502,Long John Silver's,2190 34th St N,33713,2.5,5,0
f2KFAhVWZmFm63liyG8rVw,110.9655644,32.2262185,"{Monday:16:02:0,Tuesday:16:02:0,Wednesday:16:02:0,Thursday:16:02:0,Friday:14:02:0,Saturday:12:02:0,Sunday:12:02:0}",606,Che's Lounge,350 N 4th Ave,85705,3.5,165,1
efXMT8R3j7BKMTh8xn8aw,90.04486521,29.9675743,"{Monday:16:022:0,Thursday:16:022:0,Friday:16:022:0,Saturday:16:022:0,Sunday:16:022:0}",399,Red's Chinese,3048 St Claude Ave,70117,4,384,1
vHQ_RMQQ_QCuUGXDQNpGNA,75.37829057,40.27227679,"{Tuesday:8:017:0,Wednesday:8:017:0,Thursday:8:017:0,Friday:8:017:0,Saturday:8:017:0,Sunday:8:017:0}",244,Crepe Place VDaL,345 Main St,19438,4.5,6,1
Y989Hsw30AYUMcyNjBz9iQ,86.81675112,36.10828662,"{Monday:11:3021:0,Tuesday:11:3022:0,Wednesday:11:3022:0,Thursday:11:3022:0,Friday:11:3023:0,Saturday:11:3023:0,Sunday:10:3021:0}",393,Table 3,3821 Green Hills Village Dr,37215,3.5,247,0
o8NyvqbBSx5UPA3tH4VxrA,75.34492061,40.11467539,"{Monday:11:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:021:0,Friday:11:021:0,Saturday:12:021:0,Sunday:13:019:0}",411,Diva's Kitchen,9 W Main St,19401,3,16,0
slpaEZJt0mVhUY4XbgR74w,116.3177061,43.6842668,"{Monday:8:022:0,Tuesday:8:022:0,Wednesday:8:022:0,Thursday:8:022:0,Friday:8:022:0,Saturday:10:021:30,Sunday:10:021:30}",147,Taco Del Mar,"2976 E State St, Ste 100",83616,3.5,23,1
onYF6XJ4GR5O12dl8ofZQ,110.988436,32.005638,"{Friday:15:020:0,Saturday:15:020:0,Sunday:15:020:0}",495,Diamond Buffet at Desert Diamond Casino Sahuarita,1100 W Pima Mine Rd,85629,1.5,24,1
jaCeX0GI9EFm1liPQWVkYg,74.8672976,40.0502461,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:12:022:0}",77,Casamari Restaurant,710 Sunset Rd,8016,3,50,0
NQzJ03JJIQKmBotWROmvcw,82.69542508,28.28008805,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:30,Saturday:11:022:30,Sunday:12:021:0}",464,Antonietti Pizzeria,"7200 Ridge Rd, Unit 9",34668,4,49,1
w0RHRKHj9g2G3H5LcrOiKw,75.562838,39.758436,"{Monday:11:01:0,Tuesday:11:01:0,Wednesday:11:01:0,Thursday:11:01:0,Friday:11:01:0,Saturday:11:01:0,Sunday:11:01:0}",670,Scratch Magoo's,1709 Delaware Ave,19806,4,80,0
CJO_QesejPDb5oKhvpAjCA,86.14689524,39.97795276,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",83,Verde Flavors Of Mexico,1111 W Main St,46032,4,259,1
cVxrVYs8DmKRIpXGyA0IXg,74.90817614,40.02724448,,667,No 1 Chinese,"320 Beverly Rancocas Rd, 3E",8046,2.5,8,1
umDpbVyAS4H3amj57t7PBA,82.4153653,27.979415,{Sunday:12:3015:30},579,Food 4 The Soul Diner & Bakery,3716 N 39th St,33610,5,8,0
joxy9N8aJv3_6h0aaYuTzA,90.065499,29.9527845,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:02:0,Saturday:9:302:0,Sunday:9:302:0}",399,Saint Lawrence,219 N Peters St,70130,4,529,0
DcWGWEN_F1Ee0cFq6CxiEw,74.82431745,39.91069972,"{Tuesday:11:3021:30,Wednesday:11:3021:30,Thursday:11:3021:30,Friday:11:3022:30,Saturday:12:3022:30,Sunday:12:3021:30}",355,Ginger Asian Cuisines,7 Wilkins Station Rd,8055,4,99,1
VHWCzIZXpWPyeFe2lkIutQ,74.9108523,40.1429005,"{Monday:0:00:0,Tuesday:7:015:0,Wednesday:7:015:0,Thursday:7:015:0,Friday:7:015:0,Saturday:8:014:0,Sunday:7:015:0}",266,Johnson Hall Coffee House,3 Hulme Ave,19047,4.5,57,1
r_Szx6AwqKE_wgjS5duShw,75.044856,40.167802,"{Tuesday:15:021:0,Wednesday:15:021:0,Thursday:15:021:0,Friday:15:022:0,Saturday:15:022:0,Sunday:15:021:0}",533,Mt Fuji Japanese Seafood & Steakhouse,459 2nd Street Pike,18966,3.5,69,1
j_fB8BFZ5j6TStUNiUaH2w,110.9559923,32.2275764,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:13:3020:0,Saturday:11:018:0,Sunday:11:018:0}",606,African Cafe,1012 E 6th St,85719,4,9,0
WSbpU5zNF9B75fuBSkm3mA,75.1525078,39.9413706,"{Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:03:0,Saturday:11:03:0,Sunday:11:022:0}",445,Leyla,622 S 6th St,19147,3.5,13,0
VPO102_KTLIZmNzTPsW8bg,113.5173472,53.54079384,"{Monday:10:00:0,Tuesday:10:00:0,Wednesday:10:01:0,Thursday:10:01:0,Friday:10:02:0,Saturday:10:02:0,Sunday:10:00:0}",163,Teddy's Bar & Grill,11361 Jasper Avenue NW,T5K 0L9,3,21,1
0gdnntqYGYhUCTTf0a7Xcg,110.9654029,32.23014035,"{Thursday:11:019:0,Friday:11:019:0,Saturday:11:019:0}",606,Tumerico On 4th Ave,402 E 4th St,85705,4.5,33,1
H5NJqZLjnAZ4riYlCkwg,82.3315974,27.8570244,"{Monday:11:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:019:0,Saturday:11:020:0,Sunday:12:015:0}",482,Franks and Subs,10451 Gibsonton Dr,33578,2.5,25,0
ynIeFwYcNI82cM9LuuqJWA,116.1541681,43.5414108,"{Monday:5:3018:0,Tuesday:5:3020:0,Wednesday:5:3020:0,Thursday:5:3020:0,Friday:5:3020:0,Saturday:7:020:0,Sunday:7:018:0}",54,Caffe Capri,2242 E Gowen Rd,83716,4,27,1
_aITm6sZmcPzlAsaMZUQew,86.8822418,36.138573,"{Monday:4:00:0,Tuesday:4:00:0,Wednesday:4:00:0,Thursday:4:00:0,Friday:4:01:0,Saturday:4:01:0,Sunday:4:00:0}",393,McDonald's,6600 Charlotte Pike,37209,1.5,46,1
Tqh96IgN06W3EL9mCJ8pQQ,86.121293,39.630631,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:021:0}",231,Bravo Cucina Italiana,1251 US Hwy 31 N,46142,4,14,0
8aarR1SOC3wMZan32CH1dA,90.377327,38.4064189,,11,New China,3930 Jeffco Blvd,63010,3,15,1
QNR_GN_hg8YVCRq57xbJw,75.35114,39.901651,"{Monday:12:020:0,Tuesday:12:020:0,Wednesday:12:020:0,Thursday:12:020:0,Friday:12:021:0,Saturday:9:020:0,Sunday:9:020:0}",572,Broad Table Tavern,12 S Chester Rd,19081,3,73,1
CHjfgAiS1SBe9uUgnVyXUA,90.2620482,38.6450218,"{Tuesday:11:015:0,Wednesday:11:015:0,Thursday:11:015:0,Friday:11:015:0,Saturday:11:015:0}",500,Spare No Rib,13 Maryland Plz,63108,5,8,0
7kC44AcEvJRAaDPhQNQ6A,75.0235565,40.1290453,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:30}",445,Illiano Pizza Restaurant,157 Byberry Rd,19116,2.5,15,1
NHb6QTrJOnyIjZd0fYzFg,90.2028726,38.6109537,"{Tuesday:10:3016:0,Wednesday:10:3016:0,Thursday:10:3016:0,Friday:10:3016:0,Saturday:10:3016:0}",500,Bogart's Smokehouse,1627 S 9th St,63104,4.5,1421,1
OPQ3HoJQImiN6dgU57KFoQ,82.4349673,27.938556,"{Monday:5:014:0,Tuesday:5:014:0,Wednesday:5:014:0,Thursday:5:014:0,Friday:5:014:0}",579,Coco's Sandwich Shop,1507 S 22nd St,33605,4.5,12,1
QAI1ETjU1pjG3BEwB9X1w,82.7396633,28.0917897,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:021:0}",430,Salsa's Mexican Restaurant,35114 US Hwy 19 N,34683,3.5,27,0
Ddupo1zhmoct1yPFbF6ipQ,75.0352627,40.0731939,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:12:023:0,Sunday:12:022:0}",445,Via Napoli,2500 Welsh Rd,19152,3.5,75,0
Biidj3QszVuVO0Q85g5NPw,75.2170137,39.9482921,"{Monday:9:021:0,Tuesday:9:021:0,Wednesday:9:021:0,Thursday:9:021:0,Friday:9:021:0,Saturday:9:021:0,Sunday:9:021:0}",445,FuWah Mini Market,810 S 47th St,19143,4.5,247,1
9j7gjiKOxXOunq74JdCy3Q,74.77097425,40.2507128,,600,No. 1 Chinese Restaurant,1429 Parkside Ave,8638,3.5,20,1
JK8Wtzz_lK6edjOU1uLT5w,75.4434855,40.0692349,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:020:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:020:0}",44,Chuck E. Cheese,270 W Swedesford Rd,19312,3.5,16,0
KyM9U_EDe4mTd5v4fCEKSw,86.14932586,39.71656503,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:0,Saturday:10:3022:0,Sunday:11:021:0}",272,King Gyros,3410 S East St,46227,4,99,1
_5pT2HdDs9rKiIYvO_csCA,75.1597956,39.9383034,"{Thursday:16:3021:30,Friday:16:3022:45,Saturday:16:3022:45,Sunday:15:021:0}",445,Predella,932 S 10th St,19147,4.5,10,0
CYSPKiVdoPX3erovujnE9Q,75.16642828,39.95041704,"{Tuesday:16:022:0,Wednesday:16:023:0,Thursday:16:023:0,Friday:16:00:0,Saturday:16:00:0,Sunday:10:3014:30}",445,Harp & Crown,1525 Sansom St,19102,4,912,1
H02oqDIDxhxxPTt2iyQvg,110.9923788,32.2289135,"{Monday:10:3022:30,Tuesday:10:3022:30,Wednesday:10:3022:30,Thursday:10:3022:30,Friday:10:3022:30,Saturday:10:3022:30,Sunday:10:3022:30}",606,Papa John's Pizza,1301 W Saint Marys Rd,85745,2,10,1
bn2jWrB_aXdQP4YoyUVVIQ,75.1639777,39.9466893,"{Monday:0:00:0,Tuesday:15:3022:30,Thursday:15:3022:30,Friday:15:3022:30,Saturday:15:3022:30,Sunday:15:3021:0}",445,Seorabol Center City,1326 Spruce St,19107,4,219,1
sf4vifuAJgIkqYp6eUC7g,116.2021918,43.616775,"{Monday:13:02:0,Tuesday:13:02:0,Wednesday:13:02:0,Thursday:12:02:0,Friday:12:02:0,Saturday:12:02:0,Sunday:13:02:0}",54,Prost! Boise,274 N 8th St,83702,4,126,1
wr46ByJI0i_7TwvvN9U38A,75.127697,39.971488,"{Monday:11:021:0,Tuesday:11:021:0}",445,Hot Potato Cafe,529 E Girard Ave,19125,3.5,23,0
UVWNCltg94rnGicpakjA,113.5357477,53.5429267,"{Monday:7:014:30,Tuesday:7:021:0,Wednesday:7:021:0,Thursday:7:021:0,Friday:7:021:0,Saturday:8:021:0,Sunday:8:015:0}",163,Glenora Bistro,10139 124 Street NW,T5N 1P5,3.5,21,0
DeOpnBrfkFUZTN9VoXEtw,75.1480623,39.9497563,,445,Bains 1910 Deli,Bourse Bldg,19106,3.5,8,0
k0InB3WCg5DVaMXGpSjnQ,75.0579433,40.1846363,"{Monday:11:3022:0,Wednesday:11:3022:0,Thursday:11:3022:0,Friday:11:3022:0,Saturday:12:022:0,Sunday:12:022:0}",634,Namaste Indian Bistro,876 E Street Rd,18974,4.5,93,1
igZDgrDIow77YOMolY0xAA,86.1161806,39.911685,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",272,Poke Bros,2727 East 86th St,46240,5,21,1
Em0k3l76cFjA0tqJbkWtQ,75.1715586,39.9523399,"{Monday:11:021:30,Tuesday:11:021:30,Wednesday:11:021:30,Thursday:11:021:30,Friday:11:021:30,Saturday:11:021:0}",445,Koreana,37 S 19th St,19103,3.5,93,1
ffbkjmGeIOnV5oUn9GUp0Q,90.3378871,38.5917247,"{Monday:7:019:0,Tuesday:7:019:0,Wednesday:7:019:0,Thursday:7:019:0,Friday:7:019:0,Saturday:7:019:0,Sunday:7:017:0}",557,The Annex Coffee and Foods,8122 Big Bend Blvd,63119,4.5,35,1
1y3y_ihpO6SHxK9MRdtSlw,75.1673521,39.9530971,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",445,Noon Mediterranean,1601 Market St,19103,3.5,40,0
UljbSHv00PKS6YUnnCiSZA,75.39327,39.91854628,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0,Sunday:11:019:0}",356,Desert Rose,305 W State St,19063,4,208,1
LAWaTIkUSof5xIcr3sJEkQ,75.16744215,40.06069795,"{Wednesday:14:021:0,Thursday:14:021:0,Friday:14:023:0,Saturday:14:023:0}",445,Tasteful Soul Food & More,7405 Stenton Ave,19150,3,6,0
zbhID412Pg3zXd_t3mswpg,110.937308,32.1202544,,606,Beyond Bread,7250 S Tucson Blvd,85756,2.5,43,1
cOoTIQ0RcudE1R5aRVZzdw,119.5472823,34.4064277,"{Monday:8:016:0,Tuesday:8:016:0,Wednesday:8:016:0,Thursday:8:016:0,Friday:8:016:0,Saturday:8:016:0,Sunday:8:016:0}",85,The Garden Market,3811 Santa Claus Ln,93013,3.5,92,1
F3mgKfdPGDJSQLJAGBinlw,75.099302,39.781415,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",515,SliCE,137 Egg Harbor Rd,8080,4,101,1
6ZDTBwyQqFrXFK0shwJRqA,110.8132956,32.22136026,"{Monday:6:019:0,Tuesday:6:019:0,Wednesday:6:019:0,Thursday:6:019:0,Friday:6:019:0,Saturday:7:020:0,Sunday:9:017:0}",606,Rattlesnake Espresso,"8407 E Broadway Blvd, Ste 101",85701,4.5,32,0
0yOfDyqoJTp69qbyroyEw,74.951199,40.365703,"{Monday:6:014:0,Tuesday:6:014:0,Wednesday:6:014:0,Thursday:6:014:0,Friday:6:014:0,Saturday:6:014:0,Sunday:6:014:0}",398,Fred's Breakfast,13 E Randolph St,18938,4,148,0
XisEaN0YxDeMc9rQp6Qag,82.351029,28.244395,"{Monday:0:00:0,Tuesday:8:018:0,Wednesday:8:018:0,Thursday:8:018:0,Friday:8:018:0,Saturday:8:018:0,Sunday:8:018:0}",644,Degaje Local Market,"6027 Wesley Grove Blvd, Ste 101",33544,4.5,57,1
YPO3NLr89k2mSNgYcPoRrg,86.136135,39.6543531,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:30,Saturday:11:022:30,Sunday:11:022:0}",272,Hibachi Grill & Supreme Buffet,7737 S Shelby St,46227,2.5,71,1
udH9kp2O5uRIi4hm4sy8A,113.4621245,53.42384259,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:03:0,Saturday:11:03:0,Sunday:11:00:0}",163,Pizza 73,1109 Summerside Drive SW,T6X 0H5,2,7,1
TpUGMw7Lq9p5WT1t2qHD0A,74.918963,39.877745,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",348,Zoes Kitchen,"500 Rte 73 S, Ste B7",8053,4,101,1
vKZhZqCa6bcdFieu0NYh0A,75.1611,39.9533,,445,chili's,N 13th St 3343,19107,1.5,10,1
qVqDesEmTdSQfZMzZ1RDPQ,90.3979871,38.6002224,"{Monday:11:01:30,Tuesday:11:01:30,Wednesday:11:01:30,Thursday:11:01:30,Friday:11:01:30,Saturday:8:01:30,Sunday:8:00:0}",291,Eleven Mile House,10332 Manchester Rd,63122,2.5,22,0
obeaMfZrrJbe6pO5L0v91w,75.1133642,39.9846346,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:00:0,Saturday:11:00:0,Sunday:12:023:0}",445,Aramingo's Best Pizza,2885 Aramingo Ave,19134,4,38,1
